system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,system_x,tot_energy_M1,system_y,tot_energy_M2,Eint
Cu_Fe_N_din6_s_c0,-611.853,Cu,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Cu_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Cu_N_din6_s_c0,-604.501,Fe_N_din6_s_c0,-608.718,0.5689999999998463
Fe_Fe_N_din6_s_c0,-616.161,Fe,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Fe_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Fe_N_din6_s_c0,-608.718,Fe_N_din6_s_c0,-608.718,0.4779999999998381
Ir_Fe_N_din6_s_c0,-615.682,Ir,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ir_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Ir_N_din6_s_c0,-607.698,Fe_N_din6_s_c0,-608.718,-0.06300000000010186
Ni_Fe_N_din6_s_c0,-613.442,Ni,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ni_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Ni_N_din6_s_c0,-606.009,Fe_N_din6_s_c0,-608.718,0.4879999999999427
Os_Fe_N_din6_s_c0,-617.453,Os,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Os_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Os_N_din6_s_c0,-608.992,Fe_N_din6_s_c0,-608.718,-0.5400000000000773
Pd_Fe_N_din6_s_c0,-613.123,Pd,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Pd_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Pd_N_din6_s_c0,-605.67,Fe_N_din6_s_c0,-608.718,0.4679999999998472
Pt_Fe_N_din6_s_c0,-613.489,Pt,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Pt_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Pt_N_din6_s_c0,-605.575,Fe_N_din6_s_c0,-608.718,0.006999999999948159
Rh_Fe_N_din6_s_c0,-614.979,Rh,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Rh_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Rh_N_din6_s_c0,-607.176,Fe_N_din6_s_c0,-608.718,0.11799999999993815
Ru_Fe_N_din6_s_c0,-616.415,Ru,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ru_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Ru_N_din6_s_c0,-607.709,Fe_N_din6_s_c0,-608.718,-0.7850000000000819
Zn_Fe_N_din6_s_c0,-610.201,Zn,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Zn_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,Zn_N_din6_s_c0,-602.139,Fe_N_din6_s_c0,-608.718,-0.1410000000000764
Ag_Fe_N_din6_s_c1,-610.677,Ag,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ag_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Ag_N_din6_s_c1,-603.529,Fe_N_din6_s_c1,-608.739,1.7570000000000618
Au_Fe_N_din6_s_c1,-610.773,Au,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Au_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Au_N_din6_s_c1,-603.662,Fe_N_din6_s_c1,-608.739,1.7940000000000964
Cd_Fe_N_din6_s_c1,-609.556,Cd,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Cd_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Cd_N_din6_s_c1,-602.779,Fe_N_din6_s_c1,-608.739,2.1280000000001564
Co_Fe_N_din6_s_c1,-615.226,Co,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Co_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Co_N_din6_s_c1,-607.076,Fe_N_din6_s_c1,-608.739,0.7550000000001091
Cu_Fe_N_din6_s_c1,-611.903,Cu,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Cu_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Cu_N_din6_s_c1,-604.416,Fe_N_din6_s_c1,-608.739,1.4180000000000064
Fe_Fe_N_din6_s_c1,-616.598,Fe,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Fe_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Fe_N_din6_s_c1,-608.739,Fe_N_din6_s_c1,-608.739,1.0460000000002765
Ir_Fe_N_din6_s_c1,-615.973,Ir,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ir_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Ir_N_din6_s_c1,-608.747,Fe_N_din6_s_c1,-608.739,1.679000000000201
Ni_Fe_N_din6_s_c1,-613.748,Ni,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ni_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Ni_N_din6_s_c1,-606.051,Fe_N_din6_s_c1,-608.739,1.2080000000001974
Os_Fe_N_din6_s_c1,-617.729,Os,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Os_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Os_N_din6_s_c1,-609.603,Fe_N_din6_s_c1,-608.739,0.7789999999998827
Pd_Fe_N_din6_s_c1,-613.275,Pd,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Pd_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Pd_N_din6_s_c1,-606.156,Fe_N_din6_s_c1,-608.739,1.7860000000000582
Pt_Fe_N_din6_s_c1,-613.839,Pt,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Pt_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Pt_N_din6_s_c1,-606.765,Fe_N_din6_s_c1,-608.739,1.8310000000000173
Rh_Fe_N_din6_s_c1,-615.24,Rh,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Rh_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Rh_N_din6_s_c1,-607.947,Fe_N_din6_s_c1,-608.739,1.6119999999999663
Ru_Fe_N_din6_s_c1,-616.721,Ru,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ru_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Ru_N_din6_s_c1,-608.869,Fe_N_din6_s_c1,-608.739,1.0530000000002246
Zn_Fe_N_din6_s_c1,-610.368,Zn,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Zn_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,Zn_N_din6_s_c1,-602.847,Fe_N_din6_s_c1,-608.739,1.3840000000000146
Ag_Fe_N_din6_s_c2_01,-610.722,Ag,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ag_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Ag_N_din6_s_c2_01,-603.305,Fe_N_din6_s_c2_01,-608.682,2.5660000000001446
Au_Fe_N_din6_s_c2_01,-610.832,Au,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Au_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Au_N_din6_s_c2_01,-603.997,Fe_N_din6_s_c2_01,-608.682,3.1480000000000246
Cd_Fe_N_din6_s_c2_01,-609.65,Cd,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Cd_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Cd_N_din6_s_c2_01,-602.268,Fe_N_din6_s_c2_01,-608.682,2.6010000000001128
Co_Fe_N_din6_s_c2_01,-614.968,Co,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Co_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Co_N_din6_s_c2_01,-607.449,Fe_N_din6_s_c2_01,-608.682,2.4640000000000555
Cu_Fe_N_din6_s_c2_01,-611.806,Cu,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Cu_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Cu_N_din6_s_c2_01,-604.342,Fe_N_din6_s_c2_01,-608.682,2.5189999999998918
Fe_Fe_N_din6_s_c2_01,-616.452,Fe,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Fe_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Fe_N_din6_s_c2_01,-608.682,Fe_N_din6_s_c2_01,-608.682,2.213000000000193
Ir_Fe_N_din6_s_c2_01,-616.101,Ir,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ir_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Ir_N_din6_s_c2_01,-609.138,Fe_N_din6_s_c2_01,-608.682,3.0200000000000955
Ni_Fe_N_din6_s_c2_01,-613.638,Ni,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ni_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Ni_N_din6_s_c2_01,-606.41,Fe_N_din6_s_c2_01,-608.682,2.7549999999999955
Os_Fe_N_din6_s_c2_01,-617.711,Os,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Os_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Os_N_din6_s_c2_01,-610.143,Fe_N_din6_s_c2_01,-608.682,2.415000000000191
Pd_Fe_N_din6_s_c2_01,-613.328,Pd,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Pd_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Pd_N_din6_s_c2_01,-606.933,Fe_N_din6_s_c2_01,-608.682,3.5879999999999654
Pt_Fe_N_din6_s_c2_01,-613.808,Pt,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Pt_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Pt_N_din6_s_c2_01,-608.01,Fe_N_din6_s_c2_01,-608.682,4.184999999999945
Rh_Fe_N_din6_s_c2_01,-615.261,Rh,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Rh_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Rh_N_din6_s_c2_01,-608.098,Fe_N_din6_s_c2_01,-608.682,2.8199999999999363
Ru_Fe_N_din6_s_c2_01,-616.735,Ru,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ru_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Ru_N_din6_s_c2_01,-609.071,Fe_N_din6_s_c2_01,-608.682,2.3190000000000737
Zn_Fe_N_din6_s_c2_01,-610.305,Zn,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Zn_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,Zn_N_din6_s_c2_01,-602.791,Fe_N_din6_s_c2_01,-608.682,2.4690000000001646
Ag_Fe_N_din6_s_c2_02,-609.918,Ag,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ag_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Ag_N_din6_s_c2_02,-602.42,Fe_N_din6_s_c2_02,-608.204,1.8539999999999281
Au_Fe_N_din6_s_c2_02,-610.206,Au,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Au_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Au_N_din6_s_c2_02,-602.576,Fe_N_din6_s_c2_02,-608.204,1.72199999999998
Cd_Fe_N_din6_s_c2_02,-608.89,Cd,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Cd_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Cd_N_din6_s_c2_02,-602.545,Fe_N_din6_s_c2_02,-608.204,3.006999999999948
Co_Fe_N_din6_s_c2_02,-614.775,Co,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Co_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Co_N_din6_s_c2_02,-606.368,Fe_N_din6_s_c2_02,-608.204,0.94500000000005
Cu_Fe_N_din6_s_c2_02,-611.684,Cu,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Cu_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Cu_N_din6_s_c2_02,-603.615,Fe_N_din6_s_c2_02,-608.204,1.2829999999999018
Fe_Fe_N_din6_s_c2_02,-615.987,Fe,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Fe_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Fe_N_din6_s_c2_02,-608.204,Fe_N_din6_s_c2_02,-608.204,1.56899999999996
Ir_Fe_N_din6_s_c2_02,-615.943,Ir,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ir_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Ir_N_din6_s_c2_02,-607.829,Fe_N_din6_s_c2_02,-608.204,1.237999999999829
Ni_Fe_N_din6_s_c2_02,-613.518,Ni,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ni_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Ni_N_din6_s_c2_02,-605.378,Fe_N_din6_s_c2_02,-608.204,1.2120000000001028
Os_Fe_N_din6_s_c2_02,-617.773,Os,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Os_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Os_N_din6_s_c2_02,-609.19,Fe_N_din6_s_c2_02,-608.204,0.7690000000000055
Pd_Fe_N_din6_s_c2_02,-613.067,Pd,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Pd_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Pd_N_din6_s_c2_02,-605.759,Fe_N_din6_s_c2_02,-608.204,2.0440000000000964
Pt_Fe_N_din6_s_c2_02,-613.609,Pt,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Pt_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Pt_N_din6_s_c2_02,-606.633,Fe_N_din6_s_c2_02,-608.204,2.3759999999999764
Rh_Fe_N_din6_s_c2_02,-615.116,Rh,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Rh_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Rh_N_din6_s_c2_02,-606.93,Fe_N_din6_s_c2_02,-608.204,1.1660000000000537
Ru_Fe_N_din6_s_c2_02,-616.76,Ru,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ru_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Ru_N_din6_s_c2_02,-608.229,Fe_N_din6_s_c2_02,-608.204,0.8209999999999127
Zn_Fe_N_din6_s_c2_02,-610.256,Zn,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Zn_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,Zn_N_din6_s_c2_02,-602.59,Fe_N_din6_s_c2_02,-608.204,1.6860000000000355
Ag_Fe_N_din6_s_c2_12,-610.513,Ag,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ag_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Ag_N_din6_s_c2_12,-603.305,Fe_N_din6_s_c2_12,-608.705,2.798000000000002
Au_Fe_N_din6_s_c2_12,-610.83,Au,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Au_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Au_N_din6_s_c2_12,-603.997,Fe_N_din6_s_c2_12,-608.705,3.173000000000002
Cd_Fe_N_din6_s_c2_12,-609.145,Cd,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Cd_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Cd_N_din6_s_c2_12,-602.268,Fe_N_din6_s_c2_12,-608.705,3.129000000000019
Co_Fe_N_din6_s_c2_12,-614.934,Co,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Co_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Co_N_din6_s_c2_12,-607.449,Fe_N_din6_s_c2_12,-608.705,2.5210000000001855
Cu_Fe_N_din6_s_c2_12,-612.156,Cu,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Cu_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Cu_N_din6_s_c2_12,-604.343,Fe_N_din6_s_c2_12,-608.705,2.1929999999999836
Fe_Fe_N_din6_s_c2_12,-616.382,Fe,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Fe_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Fe_N_din6_s_c2_12,-608.705,Fe_N_din6_s_c2_12,-608.705,2.3290000000001783
Ir_Fe_N_din6_s_c2_12,-615.939,Ir,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ir_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Ir_N_din6_s_c2_12,-609.139,Fe_N_din6_s_c2_12,-608.705,3.206000000000131
Ni_Fe_N_din6_s_c2_12,-613.657,Ni,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ni_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Ni_N_din6_s_c2_12,-606.41,Fe_N_din6_s_c2_12,-608.705,2.7590000000000146
Os_Fe_N_din6_s_c2_12,-617.036,Os,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Os_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Os_N_din6_s_c2_12,-610.143,Fe_N_din6_s_c2_12,-608.705,3.11300000000017
Pd_Fe_N_din6_s_c2_12,-613.329,Pd,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Pd_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Pd_N_din6_s_c2_12,-606.933,Fe_N_din6_s_c2_12,-608.705,3.610000000000241
Pt_Fe_N_din6_s_c2_12,-613.717,Pt,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Pt_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Pt_N_din6_s_c2_12,-608.01,Fe_N_din6_s_c2_12,-608.705,4.299000000000092
Rh_Fe_N_din6_s_c2_12,-615.047,Rh,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Rh_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Rh_N_din6_s_c2_12,-608.098,Fe_N_din6_s_c2_12,-608.705,3.0569999999999027
Ru_Fe_N_din6_s_c2_12,-616.115,Ru,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ru_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Ru_N_din6_s_c2_12,-609.048,Fe_N_din6_s_c2_12,-608.705,2.939000000000192
Zn_Fe_N_din6_s_c2_12,-610.304,Zn,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Zn_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,Zn_N_din6_s_c2_12,-602.792,Fe_N_din6_s_c2_12,-608.705,2.494000000000142
Ag_Fe_N_din6_s_c2_15,-609.877,Ag,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ag_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Ag_N_din6_s_c2_15,-602.419,Fe_N_din6_s_c2_15,-608.202,1.8920000000001664
Au_Fe_N_din6_s_c2_15,-610.551,Au,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Au_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Au_N_din6_s_c2_15,-602.575,Fe_N_din6_s_c2_15,-608.202,1.3740000000000236
Cd_Fe_N_din6_s_c2_15,-608.89,Cd,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Cd_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Cd_N_din6_s_c2_15,-602.545,Fe_N_din6_s_c2_15,-608.202,3.0049999999999955
Co_Fe_N_din6_s_c2_15,-615.155,Co,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Co_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Co_N_din6_s_c2_15,-606.527,Fe_N_din6_s_c2_15,-608.202,0.72199999999998
Cu_Fe_N_din6_s_c2_15,-611.899,Cu,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Cu_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Cu_N_din6_s_c2_15,-603.326,Fe_N_din6_s_c2_15,-608.202,0.7770000000000437
Fe_Fe_N_din6_s_c2_15,-616.438,Fe,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Fe_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Fe_N_din6_s_c2_15,-608.202,Fe_N_din6_s_c2_15,-608.202,1.1140000000000327
Ir_Fe_N_din6_s_c2_15,-616.531,Ir,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ir_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Ir_N_din6_s_c2_15,-606.925,Fe_N_din6_s_c2_15,-608.202,-0.2559999999998581
Ni_Fe_N_din6_s_c2_15,-613.819,Ni,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ni_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Ni_N_din6_s_c2_15,-604.967,Fe_N_din6_s_c2_15,-608.202,0.498000000000161
Os_Fe_N_din6_s_c2_15,-618.213,Os,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Os_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Os_N_din6_s_c2_15,-608.477,Fe_N_din6_s_c2_15,-608.202,-0.38600000000008095
Pd_Fe_N_din6_s_c2_15,-613.288,Pd,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Pd_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Pd_N_din6_s_c2_15,-604.988,Fe_N_din6_s_c2_15,-608.202,1.050000000000182
Pt_Fe_N_din6_s_c2_15,-614.275,Pt,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Pt_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Pt_N_din6_s_c2_15,-605.593,Fe_N_din6_s_c2_15,-608.202,0.6680000000000064
Rh_Fe_N_din6_s_c2_15,-615.107,Rh,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Rh_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Rh_N_din6_s_c2_15,-606.812,Fe_N_din6_s_c2_15,-608.202,1.0550000000001774
Ru_Fe_N_din6_s_c2_15,-616.95,Ru,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ru_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Ru_N_din6_s_c2_15,-607.798,Fe_N_din6_s_c2_15,-608.202,0.1979999999998654
Zn_Fe_N_din6_s_c2_15,-610.256,Zn,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Zn_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,Zn_N_din6_s_c2_15,-602.589,Fe_N_din6_s_c2_15,-608.202,1.6830000000001064
Ag_Fe_N_din6_s_c3_012,-610.461,Ag,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Ag_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Ag_N_din6_s_c3_012,-602.878,Fe_N_din6_s_c3_012,-608.002,2.880999999999972
Au_Fe_N_din6_s_c3_012,-611.217,Au,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Au_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,Au_N_din6_s_c3_012,-604.048,Fe_N_din6_s_c3_012,-608.002,3.2949999999998454
